action,observation.state,timestamp,frame_index,episode_index,index,task_index
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.3006029e-01
 -2.0981156e-03  5.7221332e-04 -6.5948814e-05 -5.8995193e-01
  2.7914474e+00  2.1425574e+00 -8.4744793e-01  1.5278095e-01
  6.7730981e-01  3.6216341e-04 -4.0149582e-03 -2.2877248e-03]","[ 1.3351644e-03  1.0469596e+00  5.2166784e-01  5.2777141e-01
 -2.4795909e-03 -2.4795909e-03  1.5832484e-06 -5.8957046e-01
  2.7922103e+00  2.1185246e+00 -8.0701154e-01  1.8711376e-01
  6.9256884e-01  1.7558997e-02  4.2852704e-04 -1.9466404e-04
  4.2895801e-04 -4.0149582e-03 -2.2877248e-03]",4.5,225,0,225,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.3006029e-01
 -2.0981156e-03  5.7221332e-04 -6.9286674e-05 -5.8842605e-01
  2.7891586e+00  2.1639199e+00 -8.8254368e-01  1.3828489e-01
  6.7578393e-01 -1.2517162e-04  8.9221296e-04  4.5754514e-03]","[ 5.7221332e-04  1.0469596e+00  5.2166784e-01  5.2777141e-01
 -2.4795909e-03 -2.4795909e-03  1.5832484e-06 -5.8918899e-01
  2.7922103e+00  2.1322575e+00 -8.3028156e-01  1.6422522e-01
  6.8188757e-01  1.7558997e-02  3.3774436e-04 -1.9469729e-04
  2.1505568e-04  8.9221296e-04  4.5754514e-03]",4.52,226,0,226,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.2967882e-01
 -2.0981156e-03  5.7221332e-04 -6.9286674e-05 -5.8575571e-01
  2.7891586e+00  2.1761272e+00 -8.9818418e-01  1.3332571e-01
  6.7120624e-01 -4.1890703e-04  2.2305325e-03 -6.8631768e-03]","[ 1.9073777e-04  1.0469596e+00  5.2166784e-01  5.2777141e-01
 -2.4795909e-03 -2.4795909e-03  1.5832484e-06 -5.8880752e-01
  2.7922103e+00  2.1406500e+00 -8.4287024e-01  1.5354390e-01
  6.7807281e-01  1.7558997e-02  3.8436247e-04 -1.9468679e-04
  2.0247319e-04  2.2305325e-03 -6.8631768e-03]",4.54,227,0,227,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.3006029e-01
 -2.0981156e-03  5.7221332e-04 -6.5948814e-05 -5.8270389e-01
  2.7887769e+00  2.1875715e+00 -9.1000992e-01  1.2722209e-01
  6.6472113e-01 -1.7190166e-04  4.4610648e-04 -2.2877257e-03]","[ 1.9073777e-04  1.0469596e+00  5.2166784e-01  5.2777141e-01
 -2.4795909e-03 -2.4795909e-03  1.5832484e-06 -5.8842605e-01
  2.7922103e+00  2.1524758e+00 -8.6232549e-01  1.4209965e-01
  6.7540246e-01  1.7558997e-02  4.0889834e-04 -1.9468287e-04
  1.0181327e-04  4.4610648e-04 -2.2877257e-03]",4.56,228,0,228,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.2967882e-01
 -2.0981156e-03  5.7221332e-04 -6.9286674e-05 -5.7698178e-01
  2.7872510e+00  2.2184711e+00 -9.3327993e-01  1.1501488e-01
  6.4641029e-01 -2.2864714e-04  0.0000000e+00 -0.0000000e+00]","[ 1.9073777e-04  1.0469596e+00  5.2166784e-01  5.2738994e-01
 -2.4795909e-03 -2.4795909e-03  1.5832484e-06 -5.8499277e-01
  2.7922103e+00  2.1818495e+00 -9.0352482e-01  1.3141833e-01
  6.6662854e-01  1.7558997e-02  4.6533081e-04 -1.9467036e-04
  3.6604554e-04  0.0000000e+00 -0.0000000e+00]",4.58,229,0,229,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.2967882e-01
 -2.0981156e-03  5.7221332e-04 -6.9286674e-05 -5.7278556e-01
  2.7872510e+00  2.2447929e+00 -9.5082778e-01  1.1501488e-01
  6.3458455e-01 -1.4853664e-04  1.3383194e-03  6.8631768e-03]","[ 9.5368887e-04  1.0469596e+00  5.2166784e-01  5.2738994e-01
 -2.0981156e-03 -2.4795909e-03  1.5832484e-06 -5.7850766e-01
  2.7861066e+00  2.2005417e+00 -9.1725796e-01  1.2035553e-01
  6.5823609e-01  1.7558997e-02  4.7269158e-04 -1.9466747e-04
  4.0379300e-04  1.3383194e-03  6.8631768e-03]",4.6,230,0,230,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.2929729e-01
 -2.0981156e-03  5.7221332e-04 -6.9286674e-05 -5.6706339e-01
  2.7872510e+00  2.2791257e+00 -9.7447926e-01  1.1196307e-01
  6.1284047e-01 -1.8859282e-04 -1.3383194e-03 -2.2877257e-03]","[ 1.90737774e-04  1.04695964e+00  5.21667838e-01  5.28152883e-01
 -2.09811563e-03 -2.09811563e-03  1.58324838e-06 -5.75837314e-01
  2.78915858e+00  2.23754478e+00 -9.39383507e-01  1.16159305e-01
  6.37254894e-01  1.75589975e-02  3.69640969e-04 -1.94709995e-04
  3.53463052e-04 -1.33831939e-03 -2.28772569e-03]",4.62,231,0,231,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.3082323e-01
 -2.0981156e-03  5.7221332e-04 -6.9286674e-05 -5.6401157e-01
  2.7872510e+00  2.2898071e+00 -9.8363471e-01  1.1043717e-01
  6.0826278e-01 -1.9193068e-04  1.7844259e-03 -9.1509027e-03]","[ 5.7221332e-04  1.0469596e+00  5.2166784e-01  5.2777141e-01
 -2.0981156e-03 -2.4795909e-03  1.5832484e-06 -5.7164109e-01
  2.7883954e+00  2.2493706e+00 -9.4701302e-01  1.1501488e-01
  6.3229573e-01  1.7558997e-02  3.7209454e-04 -1.9470956e-04
  2.9055061e-04  1.7844259e-03 -9.1509027e-03]",4.64,232,0,232,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.2777141e-01
 -2.4795909e-03  5.7221332e-04 -6.9286674e-05 -5.5333030e-01
  2.7765698e+00  2.3249028e+00 -1.0328450e+00  7.3434040e-02
  5.8308536e-01 -1.8191524e-04 -1.3383194e-03  2.2877257e-03]","[ 1.33516442e-03  1.04695964e+00  5.21667838e-01  5.28152883e-01
 -2.47959094e-03 -2.09811563e-03  1.58324838e-06 -5.67444861e-01
  2.78992152e+00  2.28789949e+00 -9.77531075e-01  1.10055692e-01
  6.07499838e-01  1.75589975e-02  3.35290737e-04 -1.94709704e-04
  1.01813246e-04 -1.33831939e-03  2.28772569e-03]",4.66,233,0,233,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.2929729e-01
 -2.0981156e-03  5.7221332e-04 -6.5948814e-05 -5.4760814e-01
  2.7742810e+00  2.3336766e+00 -1.0503929e+00  5.8556497e-02
  5.8079654e-01 -1.8525496e-04  2.6766388e-03 -4.5754514e-03]","[ 1.3351644e-03  1.0469596e+00  5.2166784e-01  5.2738994e-01
 -2.0981156e-03 -2.4795909e-03  1.5832484e-06 -5.5561912e-01
  2.7819104e+00  2.2955291e+00 -9.8401618e-01  1.0013733e-01
  6.0521096e-01  1.7558997e-02  3.7209451e-04 -1.9470097e-04
  2.4022064e-04  2.6766388e-03 -4.5754514e-03]",4.68,234,0,234,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.2243078e-01
 -2.0981156e-03  5.7221332e-04 -6.5948814e-05 -5.2662700e-01
  2.7552071e+00  2.3477912e+00 -1.0984589e+00  3.4905013e-02
  5.5600059e-01 -1.8525496e-04  0.0000000e+00 -0.0000000e+00]","[ 9.5368887e-04  1.0469596e+00  5.2166784e-01  5.2738994e-01
 -2.4795909e-03 -2.0981156e-03  1.5832484e-06 -5.5561912e-01
  2.7807660e+00  2.3302433e+00 -1.0469596e+00  6.1989777e-02
  5.8155948e-01  1.7558997e-02  3.7209451e-04 -1.9470896e-04
  3.9121055e-04  0.0000000e+00 -0.0000000e+00]",4.7,235,0,235,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.2243078e-01
 -2.0981156e-03  5.7221332e-04 -6.9286674e-05 -5.0831616e-01
  2.7418554e+00  2.3466468e+00 -1.1095216e+00  3.4905013e-02
  5.3387505e-01 -1.8859282e-04  1.7844259e-03  9.1509027e-03]","[ 1.9073777e-04  1.0469596e+00  5.2166784e-01  5.2281225e-01
 -2.4795909e-03 -2.4795909e-03  1.5832484e-06 -5.3044176e-01
  2.7609293e+00  2.3420691e+00 -1.0732814e+00  3.6430914e-02
  5.7278556e-01  1.7558997e-02  4.8005229e-04 -1.9469262e-04
  3.8900813e-05  1.7844259e-03  9.1509027e-03]",4.72,236,0,236,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.1785308e-01
 -2.4795909e-03  5.7221332e-04 -6.5948814e-05 -4.8962387e-01
  2.7212558e+00  2.3393989e+00 -1.1175326e+00  3.7575342e-02
  5.0297552e-01 -1.6856380e-04 -7.5838100e-03 -2.2877248e-03]","[ 1.3351644e-03  1.0465782e+00  5.2166784e-01  5.2166784e-01
 -2.0981156e-03 -2.4795909e-03  1.5832484e-06 -5.2243078e-01
  2.7540627e+00  2.3470283e+00 -1.0862516e+00  4.2534523e-02
  5.4837108e-01  1.7558997e-02  2.9112623e-04 -1.9472101e-04
  1.2697827e-04 -7.5838100e-03 -2.2877248e-03]",4.74,237,0,237,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.1899749e-01
 -2.0981156e-03  5.7221332e-04 -6.9286674e-05 -4.6520942e-01
  2.7040894e+00  2.3317692e+00 -1.1232548e+00  4.2534523e-02
  4.7589076e-01 -1.7523952e-04  1.7844259e-03 -9.1509027e-03]","[ 9.5368887e-04  1.0469596e+00  5.2166784e-01  5.1670861e-01
 -2.0981156e-03 -2.4795909e-03  1.5832484e-06 -5.0068665e-01
  2.7319372e+00  2.3432136e+00 -1.1205844e+00  3.1090258e-02
  5.1899749e-01  1.7558997e-02  2.3960094e-04 -1.9473281e-04
 -1.3725404e-04  1.7844259e-03 -9.1509027e-03]",4.76,238,0,238,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.1518273e-01
 -2.0981156e-03  5.7221332e-04 -6.9286674e-05 -4.4193941e-01
  2.6777675e+00  2.3229954e+00 -1.1373694e+00  4.2153049e-02
  4.6330205e-01 -1.7190166e-04 -8.9221296e-04  4.5754514e-03]","[-1.9073777e-04  1.0469596e+00  5.2166784e-01  5.1556420e-01
 -2.4795909e-03 -2.0981156e-03  1.5832484e-06 -4.7665370e-01
  2.7132449e+00  2.3355839e+00 -1.1179141e+00  4.1008621e-02
  4.9076828e-01  1.7558997e-02  2.5432243e-04 -1.9473532e-04
 -2.1274896e-04 -8.9221296e-04  4.5754514e-03]",4.78,239,0,239,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.1632714e-01
 -2.4795909e-03  5.7221332e-04 -6.9286674e-05 -4.1790646e-01
  2.6499200e+00  2.3046844e+00 -1.1408026e+00  4.2153049e-02
  4.5948729e-01 -1.6522594e-04  4.4610648e-04  6.8631768e-03]","[ 1.9073777e-04  1.0469596e+00  5.2166784e-01  5.1403832e-01
 -2.0981156e-03 -2.4795909e-03  1.5832484e-06 -4.5414665e-01
  2.6903563e+00  2.3283360e+00 -1.1232548e+00  3.6049441e-02
  4.7093156e-01  1.7558997e-02  1.9788995e-04 -1.9473146e-04
  1.2697830e-04  4.4610648e-04  6.8631768e-03]",4.8,240,0,240,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.1403832e-01
 -2.4795909e-03  5.7221332e-04 -6.5948814e-05 -4.0608072e-01
  2.6342795e+00  2.2905700e+00 -1.1400397e+00  4.1771572e-02
  4.5681697e-01 -1.7523952e-04  2.2305325e-03 -6.8631768e-03]","[ 5.7221332e-04  1.0469596e+00  5.2166784e-01  5.1289386e-01
 -2.4795909e-03 -2.4795909e-03  1.5832484e-06 -4.3965057e-01
  2.6796749e+00  2.3210881e+00 -1.1289769e+00  4.6730753e-02
  4.6559089e-01  1.7558997e-02  2.2733297e-04 -1.9472725e-04
  1.0181332e-04  2.2305325e-03 -6.8631768e-03]",4.82,241,0,241,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.1403832e-01
 -2.4795909e-03  5.7221332e-04 -6.9286674e-05 -3.8281071e-01
  2.5991836e+00  2.2604334e+00 -1.1354619e+00  4.1390099e-02
  4.4842452e-01 -1.6856380e-04  0.0000000e+00 -0.0000000e+00]","[ 1.3351644e-03  1.0469596e+00  5.2166784e-01  5.1213092e-01
 -2.4795909e-03 -2.4795909e-03  1.5832484e-06 -4.1752499e-01
  2.6514459e+00  2.2981994e+00 -1.1388953e+00  4.0245671e-02
  4.5986876e-01  1.7558997e-02  2.7885829e-04 -1.9472461e-04
  6.4065847e-05  0.0000000e+00 -0.0000000e+00]",4.84,242,0,242,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.1327533e-01
 -2.8610667e-03  5.7221332e-04 -6.9286674e-05 -3.5076678e-01
  2.5442512e+00  2.2005417e+00 -1.1110475e+00  4.0627144e-02
  4.4766155e-01 -1.6856380e-04 -1.7844259e-03  9.1509027e-03]","[ 1.9073777e-04  1.0469596e+00  5.2166784e-01  5.1136798e-01
 -2.0981156e-03 -2.0981156e-03  1.5832484e-06 -3.8738841e-01
  2.6079576e+00  2.2619593e+00 -1.1278324e+00  4.9019609e-02
  4.4956893e-01  1.7558997e-02  3.0830130e-04 -1.9472251e-04
  4.1637558e-04 -1.7844259e-03  9.1509027e-03]",4.86,243,0,243,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.1594567e-01
 -2.4795909e-03  5.7221332e-04 -6.9286674e-05 -3.2558939e-01
  2.4946594e+00  2.1406500e+00 -1.0786221e+00  3.8338292e-02
  4.4346532e-01 -1.7523952e-04  3.5688519e-03  1.8301805e-02]","[-1.9073777e-04  1.0469596e+00  5.2166784e-01  5.1098651e-01
 -2.0981156e-03 -2.0981156e-03  1.5832484e-06 -3.5839626e-01
  2.5667582e+00  2.2318227e+00 -1.1224918e+00  2.2697795e-02
  4.4689861e-01  1.7558997e-02  3.6228017e-04 -1.9468558e-04
  7.4352033e-04  3.5688519e-03  1.8301805e-02]",4.88,244,0,244,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.0984210e-01
 -2.0981156e-03  5.7221332e-04 -6.9286674e-05 -2.9621577e-01
  2.4366751e+00  2.0525291e+00 -1.0290303e+00  3.8338292e-02
  4.3926910e-01 -1.6856380e-04  1.7844259e-03 -9.1509027e-03]","[ 5.7221332e-04  1.0469596e+00  5.2166784e-01  5.1251239e-01
 -2.8610667e-03 -2.0981156e-03  1.5832484e-06 -3.3970398e-01
  2.5152590e+00  2.1578164e+00 -1.0816739e+00  4.2153049e-02
  4.4575417e-01  1.7558997e-02  2.6413676e-04 -1.9474966e-04
  1.3956075e-04  1.7844259e-03 -9.1509027e-03]",4.9,245,0,245,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.0602734e-01
 -2.8610667e-03  5.7221332e-04 -6.9286674e-05 -2.7332723e-01
  2.3928053e+00  1.9804302e+00 -9.8516059e-01  3.8719770e-02
  4.3545434e-01 -1.6188808e-04  1.3383194e-03 -6.8631768e-03]","[ 5.7221332e-04  1.0469596e+00  5.2166784e-01  5.1098651e-01
 -2.4795909e-03 -2.0981156e-03  1.5832484e-06 -3.1147477e-01
  2.4694819e+00  2.1051729e+00 -1.0675594e+00  2.8038453e-02
  4.4308385e-01  1.7558997e-02  3.3038354e-04 -1.9475163e-04
 -2.0016648e-04  1.3383194e-03 -6.8631768e-03]",4.92,246,0,246,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.0450140e-01
 -2.8610667e-03  5.7221332e-04 -6.9286674e-05 -2.4967575e-01
  2.3424506e+00  1.8911650e+00 -9.3518728e-01  4.2534523e-02
  4.3125811e-01 -1.6856380e-04  0.0000000e+00 -0.0000000e+00]","[ 5.7221332e-04  1.0469596e+00  5.2166784e-01  5.0869763e-01
 -2.4795909e-03 -2.0981156e-03  1.5832484e-06 -2.8896773e-01
  2.4156940e+00  2.0151446e+00 -9.9622339e-01  4.2916000e-02
  4.3926910e-01  1.7558997e-02  3.1811558e-04 -1.9474952e-04
 -1.3725404e-04  0.0000000e+00 -0.0000000e+00]",4.94,247,0,247,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.0411993e-01
 -2.8610667e-03  5.7221332e-04 -6.5948814e-05 -2.3785001e-01
  2.3222325e+00  1.8480583e+00 -9.1268027e-01  4.2916000e-02
  4.3087664e-01 -1.6188808e-04  1.7844259e-03  0.0000000e+00]","[ 5.7221332e-04  1.0469596e+00  5.2166784e-01  5.0526434e-01
 -2.4795909e-03 -2.4795909e-03  1.5832484e-06 -2.7752346e-01
  2.3939497e+00  1.9796673e+00 -9.8210877e-01  4.2153049e-02
  4.3736172e-01  1.7558997e-02  3.4265144e-04 -1.9475406e-04
 -2.1274897e-04  1.7844259e-03  0.0000000e+00]",4.96,248,0,248,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.0221258e-01
 -2.8610667e-03  5.7221332e-04 -6.5948814e-05 -2.0046540e-01
  2.2600520e+00  1.7305639e+00 -8.5736626e-01  4.0245671e-02
  4.2896926e-01 -1.6522594e-04  4.4610648e-04  2.2877257e-03]","[ 9.5368887e-04  1.0469596e+00  5.2166784e-01  5.0259405e-01
 -2.4795909e-03 -2.0981156e-03  1.5832484e-06 -2.4509804e-01
  2.3256657e+00  1.8530174e+00 -9.1268027e-01  5.0164033e-02
  4.3316549e-01  1.7558997e-02  3.8926958e-04 -1.9476157e-04
 -7.4341573e-05  4.4610648e-04  2.2877257e-03]",4.98,249,0,249,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.0106812e-01
 -2.8610667e-03  5.7221332e-04 -6.5948814e-05 -1.8520638e-01
  2.2459373e+00  1.6931792e+00 -8.3905548e-01  3.9864194e-02
  4.2896926e-01 -1.6522594e-04 -1.7844259e-03  9.1509027e-03]","[ 9.5368887e-04  1.0469596e+00  5.2166784e-01  5.0144958e-01
 -2.4795909e-03 -2.0981156e-03  1.5832484e-06 -2.2373541e-01
  2.3142214e+00  1.8385214e+00 -9.1725796e-01  3.4142062e-02
  4.3049514e-01  1.7558997e-02  3.5246581e-04 -1.9476333e-04
  1.3956077e-04 -1.7844259e-03  9.1509027e-03]",5.0,250,0,250,0
"[ 5.7221332e-04  1.0469596e+00  5.2281225e-01  4.9992371e-01
 -2.8610667e-03  5.7221332e-04 -6.9286674e-05 -1.4896621e-01
  2.2104599e+00  1.6153582e+00 -8.1158924e-01  4.1008621e-02
  4.2057678e-01 -1.6522594e-04  0.0000000e+00 -0.0000000e+00]","[ 5.7221332e-04  1.0469596e+00  5.2166784e-01  5.0068665e-01
 -2.8610667e-03 -2.0981156e-03  1.5832484e-06 -1.9970244e-01
  2.2596705e+00  1.7210269e+00 -8.3409631e-01  4.9782559e-02
  4.2782483e-01  1.7558997e-02  2.2978657e-04 -1.9483338e-04
  8.1901532e-04  0.0000000e+00 -0.0000000e+00]",5.02,251,0,251,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.0068665e-01
 -2.0981156e-03  5.7221332e-04 -6.9286674e-05 -1.3447013e-01
  2.1986344e+00  1.5859846e+00 -8.0014497e-01  4.5967802e-02
  4.1905090e-01 -1.6188808e-04  3.5688519e-03 -1.8301805e-02]","[ 5.7221332e-04  1.0469596e+00  5.2166784e-01  5.0030518e-01
 -2.8610667e-03 -2.0981156e-03  1.5832484e-06 -1.8406194e-01
  2.2470818e+00  1.6866941e+00 -8.3905548e-01  3.5286490e-02
  4.2706189e-01  1.7555660e-02  2.8376543e-04 -1.9479697e-04
  5.4220052e-04  3.5688519e-03 -1.8301805e-02]",5.04,252,0,252,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  4.9687189e-01
 -2.8610667e-03  5.7221332e-04 -6.5948814e-05 -1.0013733e-01
  2.1765087e+00  1.5230411e+00 -7.6314181e-01  5.4741740e-02
  4.1943237e-01 -1.6188808e-04  0.0000000e+00 -0.0000000e+00]","[ 9.5368887e-04  1.0469596e+00  5.2166784e-01  4.9954224e-01
 -2.8610667e-03 -2.4795909e-03  1.5832484e-06 -1.4934768e-01
  2.2081711e+00  1.6054398e+00 -8.0701154e-01  5.2834362e-02
  4.2133975e-01  1.7555660e-02  3.4265147e-04 -1.9476676e-04
  2.9055073e-04  0.0000000e+00 -0.0000000e+00]",5.06,253,0,253,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  4.9382010e-01
 -3.6240178e-03  5.7221332e-04 -6.9286674e-05 -5.6649119e-02
  2.1482794e+00  1.4482719e+00 -7.2156101e-01  6.1608300e-02
  4.1943237e-01 -1.6188808e-04 -4.4610648e-04 -2.2877257e-03]","[ 5.7221332e-04  1.0465782e+00  5.2166784e-01  4.9649042e-01
 -2.8610667e-03 -2.0981156e-03  1.5832484e-06 -1.1196307e-01
  2.1765087e+00  1.5245670e+00 -7.6009005e-01  6.4660102e-02
  4.1943237e-01  1.7555660e-02  2.4205449e-04 -1.9481339e-04
  2.7796824e-04 -4.4610648e-04 -2.2877257e-03]",5.08,254,0,254,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  4.9114975e-01
 -2.8610667e-03  5.7221332e-04 -6.5948814e-05 -3.5667963e-02
  2.1448462e+00  1.4211872e+00 -7.0439458e-01  6.1226826e-02
  4.2133975e-01 -1.5187450e-04 -2.2305325e-03  2.2877252e-03]","[ 9.5368887e-04  1.0469596e+00  5.2166784e-01  4.9382010e-01
 -2.4795909e-03 -2.0981156e-03  1.5832484e-06 -7.1526662e-02
  2.1692607e+00  1.5001526e+00 -7.5741971e-01  3.6812391e-02
  4.1828793e-01  1.7558997e-02  3.0094053e-04 -1.9480145e-04
  2.5280323e-04 -2.2305325e-03  2.2877252e-03]",5.1,255,0,255,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  4.8924237e-01
 -3.2425420e-03  5.7221332e-04 -6.9286674e-05 -2.3460746e-02
  2.1398871e+00  1.4055467e+00 -6.9333178e-01  6.0845349e-02
  4.2324713e-01 -1.4519878e-04 -2.2305325e-03 -2.0589530e-02]","[ 9.5368887e-04  1.0465782e+00  5.2166784e-01  4.9305713e-01
 -2.8610667e-03 -2.4795909e-03  1.5832484e-06 -6.1608300e-02
  2.1578164e+00  1.4669642e+00 -7.2194248e-01  5.3597316e-02
  4.1866940e-01  1.7558997e-02  2.3714732e-04 -1.9481493e-04
  1.0181335e-04 -2.2305325e-03 -2.0589530e-02]",5.12,256,0,256,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  4.8809797e-01
 -3.2425420e-03  5.7221332e-04 -6.5948814e-05  2.9182879e-02
  2.1257725e+00  1.3471808e+00 -6.3496608e-01  6.0845349e-02
  4.2706189e-01 -9.1793016e-05 -1.7844259e-03  9.1509027e-03]","[ 9.5368887e-04  1.0469596e+00  5.2166784e-01  4.8657206e-01
 -2.8610667e-03 -2.0981156e-03  1.5832484e-06 -2.3842221e-02
  2.1395056e+00  1.4040208e+00 -6.9714653e-01  6.3515678e-02
  4.2019531e-01  1.7555660e-02  3.5246584e-04 -1.9482608e-04
  1.3956080e-04 -1.7844259e-03  9.1509027e-03]",5.14,257,0,257,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  4.8847944e-01
 -3.6240178e-03  5.7221332e-04 -6.5948814e-05  7.0382237e-02
  2.1257725e+00  1.3197147e+00 -6.1245900e-01  6.0845349e-02
  4.2515451e-01 -8.8455155e-05  2.6766388e-03 -1.3726354e-02]","[ 1.7166400e-03  1.0469596e+00  5.2166784e-01  4.8619059e-01
 -4.0054931e-03 -2.4795909e-03  1.5832484e-06  1.5068284e-02
  2.1276798e+00  1.3551918e+00 -6.3153279e-01  6.7330435e-02
  4.2286566e-01  1.7558997e-02  1.3655040e-04 -1.9500560e-04
  1.0455002e-03  2.6766388e-03 -1.3726354e-02]",5.16,258,0,258,0
"[ 5.7221332e-04  1.0469596e+00  5.2281225e-01  4.8771650e-01
 -2.8610667e-03  5.7221332e-04 -6.5948814e-05  8.3733879e-02
  2.1265354e+00  1.3136110e+00 -6.0444802e-01  6.2752731e-02
  4.2553598e-01 -8.5117295e-05  5.3532775e-03 -2.2877257e-02]","[ 9.5368887e-04  1.0469596e+00  5.2166784e-01  4.8619059e-01
 -3.6240178e-03 -2.0981156e-03  1.5832484e-06  2.7275501e-02
  2.1250095e+00  1.3437476e+00 -6.3496608e-01  6.8856336e-02
  4.2324713e-01  1.7558997e-02  2.2487945e-04 -1.9492819e-04
  7.1835541e-04  5.3532775e-03 -2.2877257e-02]",5.18,259,0,259,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  4.8619059e-01
 -3.2425420e-03  5.7221332e-04 -6.9286674e-05  1.0318913e-01
  2.1356909e+00  1.3044556e+00 -5.8842605e-01  6.9237813e-02
  4.2553598e-01 -9.1793016e-05  0.0000000e+00 -4.5754514e-03]","[ 5.7221332e-04  1.0469596e+00  5.2166784e-01  4.8580912e-01
 -3.6240178e-03 -2.4795909e-03  1.5832484e-06  6.0463876e-02
  2.1250095e+00  1.3288701e+00 -6.2542915e-01  4.9401082e-02
  4.2439154e-01  1.7558997e-02  3.4755867e-04 -1.9487571e-04
  8.9230838e-05  0.0000000e+00 -4.5754514e-03]",5.2,260,0,260,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  4.8542765e-01
 -3.6240178e-03  5.7221332e-04 -6.5948814e-05  1.4324407e-01
  2.1463721e+00  1.3029298e+00 -5.7164109e-01  8.6022735e-02
  4.2515451e-01 -9.1793016e-05 -3.5688516e-03 -4.5754504e-03]","[ 5.7221332e-04  1.0469596e+00  5.2166784e-01  4.8428321e-01
 -2.4795909e-03 -2.0981156e-03  1.5832484e-06  9.3270771e-02
  2.1311131e+00  1.3067445e+00 -5.8651865e-01  7.5722896e-02
  4.2324713e-01  1.7558997e-02  2.8376543e-04 -1.9486483e-04
 -1.8758397e-04 -3.5688516e-03 -4.5754504e-03]",5.22,261,0,261,0
"[ 9.53688868e-04  1.04695964e+00  5.22812247e-01  4.85427648e-01
 -3.24254204e-03  5.72213321e-04 -6.92866743e-05  1.60410464e-01
  2.15400171e+00  1.30292976e+00 -5.57907999e-01  1.00900285e-01
  4.24391538e-01 -8.17794353e-05 -8.92212964e-04  4.57545137e-03]","[ 1.9073777e-04  1.0469596e+00  5.2166784e-01  4.8542765e-01
 -2.8610667e-03 -2.0981156e-03  1.5832484e-06  1.2493324e-01
  2.1398871e+00  1.3036927e+00 -5.8079654e-01  6.4660102e-02
  4.2286566e-01  1.7558997e-02  2.3469371e-04 -1.9485352e-04
 -2.6307889e-04 -8.9221296e-04  4.5754514e-03]",5.24,262,0,262,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  4.8580912e-01
 -3.2425420e-03  5.7221332e-04 -6.9286674e-05  1.9512475e-01
  2.1555276e+00  1.3025483e+00 -5.3692681e-01  1.2760358e-01
  4.0875104e-01 -8.5117295e-05  4.4610649e-03  4.5754504e-03]","[ 1.9073777e-04  1.0469596e+00  5.2166784e-01  4.8352027e-01
 -2.8610667e-03 -2.0981156e-03  1.5832484e-06  1.5201801e-01
  2.1528573e+00  1.3014039e+00 -5.6744486e-01  9.7085528e-02
  4.2210269e-01  1.7558997e-02  3.3283711e-04 -1.9485885e-04
 -1.1429114e-05  4.4610649e-03  4.5754504e-03]",5.26,263,0,263,0
